,idx,age,Red_cf,Green_cf,Blue_cf,Red_origin,Green_origin,Blue_origin
1746,42,64.0,92.56890106201172,35.4530143737793,18.984813690185547,92.56890106201172,35.4530143737793,18.984813690185547
1747,42,65.0,92.5696792602539,35.4530143737793,18.984813690185547,92.56890106201172,35.4530143737793,18.984813690185547
1748,42,66.0,92.5693359375,35.45327377319336,18.984813690185547,92.56890106201172,35.4530143737793,18.984813690185547
1749,42,67.0,92.56890106201172,35.45577621459961,18.984813690185547,92.56890106201172,35.4530143737793,18.984813690185547
1750,42,68.0,92.5683822631836,35.45594787597656,18.984813690185547,92.56890106201172,35.4530143737793,18.984813690185547
1751,42,69.0,92.56993865966797,35.467166900634766,18.984725952148438,92.56890106201172,35.4530143737793,18.984813690185547
1752,42,70.0,92.5683822631836,35.4654426574707,18.984725952148438,92.56890106201172,35.4530143737793,18.984813690185547
1753,42,71.0,92.57398986816406,35.482093811035156,18.984554290771484,92.56890106201172,35.4530143737793,18.984813690185547
1754,42,72.0,92.57658386230469,35.48485565185547,18.98412322998047,92.56890106201172,35.4530143737793,18.984813690185547
1755,42,73.0,92.59867095947266,35.50332260131836,18.983692169189453,92.56890106201172,35.4530143737793,18.984813690185547
1756,42,74.0,92.62947845458984,35.524723052978516,18.983604431152344,92.56890106201172,35.4530143737793,18.984813690185547
1757,42,75.0,92.65708923339844,35.533695220947266,18.982913970947266,92.56890106201172,35.4530143737793,18.984813690185547
1758,42,76.0,92.69298553466797,35.54499816894531,18.98282814025879,92.56890106201172,35.4530143737793,18.984813690185547
1759,42,77.0,92.74812316894531,35.61247634887695,18.982742309570312,92.56890106201172,35.4530143737793,18.984813690185547
1760,42,78.0,92.79532623291016,35.666927337646484,18.982568740844727,92.56890106201172,35.4530143737793,18.984813690185547
1761,42,79.0,92.83423614501953,35.7188720703125,18.981966018676758,92.56890106201172,35.4530143737793,18.984813690185547
1762,42,80.0,92.85771179199219,35.73138427734375,18.981189727783203,92.56890106201172,35.4530143737793,18.984813690185547
1763,43,40.0,141.434814453125,61.55975341796875,36.96263885498047,142.41781616210938,62.86176681518555,36.44352340698242
1764,43,41.0,141.48899841308594,61.61316680908203,36.94684600830078,142.41781616210938,62.86176681518555,36.44352340698242
1765,43,42.0,141.5149688720703,61.68806457519531,36.922080993652344,142.41781616210938,62.86176681518555,36.44352340698242
1766,43,43.0,141.55751037597656,61.72801971435547,36.908878326416016,142.41781616210938,62.86176681518555,36.44352340698242
1767,43,44.0,141.61204528808594,61.77547836303711,36.8846321105957,142.41781616210938,62.86176681518555,36.44352340698242
1768,43,45.0,141.65415954589844,61.81352996826172,36.86124801635742,142.41781616210938,62.86176681518555,36.44352340698242
1769,43,46.0,141.70126342773438,61.86029815673828,36.831565856933594,142.41781616210938,62.86176681518555,36.44352340698242
1770,43,47.0,141.739501953125,61.8984375,36.80757522583008,142.41781616210938,62.86176681518555,36.44352340698242
